,date,patient1,patient2,distance
7062,0,911,917,0.05751990085906115
7063,0,911,918,0.07062679039935886
7064,0,911,919,0.07080461382837694
7065,0,911,922,0.07425697798460022
7066,0,911,924,0.09752406496415807
7067,0,911,928,0.08585827866665137
7068,0,914,920,0.09244452619568529
7069,0,915,916,0.060587384055808435
7070,0,915,917,0.029961487449677485
7071,0,915,918,0.06144072195346701
7072,0,915,919,0.06332595026619244
7073,0,915,922,0.06267367385157255
7074,0,915,923,0.0921831795824969
7075,0,915,924,0.019609846018195258
7076,0,915,928,0.04355035387406703
7077,0,916,917,0.08128128091021271
7078,0,916,918,0.029488661621227378
7079,0,916,919,0.030458536909283438
7080,0,916,924,0.06943976418723359
7081,0,916,928,0.017229883677985215
7082,0,917,918,0.07120315017288463
7083,0,917,919,0.07274293146375559
7084,0,917,922,0.03778350949087061
7085,0,917,923,0.0727440825362252
7086,0,917,924,0.044608446857511974
7087,0,917,928,0.06441623518306158
7088,0,918,919,0.0019326977500151213
7089,0,918,924,0.07691161568568798
7090,0,918,928,0.02872282517206204
7091,0,919,924,0.07884195574920747
7092,0,919,928,0.0304562279632492
7093,0,922,923,0.03694615262614191
7094,0,922,924,0.06939994873495783
7095,0,923,924,0.09256239242350417
7096,0,924,928,0.053966087173984836
7097,0,930,931,0.003651343852714451
7098,0,930,932,0.005415231306747401
7099,0,930,933,0.014193852929898557
7100,0,930,934,0.020171559906530957
7101,0,930,935,0.01330991591829435
7102,0,930,936,0.023633545505078683
7103,0,930,937,0.02231843655605132
7104,0,930,938,0.042376036090231044
7105,0,930,939,0.03074700666614958
7106,0,930,940,0.04577392010693546
7107,0,930,941,0.04525947671683677
7108,0,930,942,0.03679709238523943
7109,0,930,943,0.04273716907177103
7110,0,930,944,0.03610993476313818
7111,0,930,945,0.051878311140831655
7112,0,930,946,0.0699887633516017
7113,0,930,947,0.05833407830836636
7114,0,930,948,0.0991229133905578
7115,0,930,949,0.06751027895272764
7116,0,930,950,0.07315063898335235
7117,0,930,953,0.07669249207711408
7118,0,930,954,0.05654895898904019
7119,0,930,955,0.06372108138759956
7120,0,930,956,0.0790714383231709
7121,0,930,957,0.07749027608861672
7122,0,930,958,0.06096551671787624
7123,0,930,959,0.08923209018721674
7124,0,930,961,0.07153376023108776
7125,0,930,962,0.06494469758395745
7126,0,930,963,0.07016380299233133
7127,0,930,966,0.06625408822826385
7128,0,930,968,0.09997223993681062
7129,0,930,969,0.09023737427155037
7130,0,930,971,0.08570778964409022
7131,0,930,972,0.07934637453471348
7132,0,930,973,0.08897960483583134
7133,0,930,975,0.08690636103596197
7134,0,930,976,0.08801911369100013
7135,0,930,978,0.08829248895118491
7136,0,930,980,0.08893942201176885
7137,0,930,982,0.09097738125847443
7138,0,930,983,0.09868947025148567
7139,0,931,932,0.0034067615361105343
7140,0,931,933,0.016641827515606212
7141,0,931,934,0.022931624068544845
7142,0,931,935,0.012402161825997583
7143,0,931,936,0.02131383782866977
7144,0,931,937,0.022100954493134182
7145,0,931,938,0.038990630084406064
7146,0,931,939,0.02806239453492008
7147,0,931,940,0.048217507662407656
7148,0,931,941,0.042048622728898824
7149,0,931,942,0.03408880759761454
7150,0,931,943,0.03966660815582828
7151,0,931,944,0.037587489244878994
7152,0,931,945,0.054125279987694064
7153,0,931,946,0.0665592710371546
7154,0,931,947,0.055127000082940726
7155,0,931,948,0.09555866976225509
7156,0,931,949,0.06423487423568996
7157,0,931,950,0.06991153720216604
7158,0,931,951,0.09805185097295671
7159,0,931,952,0.0965527015427927
7160,0,931,953,0.07352072438065976
7161,0,931,954,0.057024463174026395
7162,0,931,955,0.06132244806115515
7163,0,931,956,0.07613332901222325
7164,0,931,957,0.07463685458426526
7165,0,931,958,0.059939271087124976
7166,0,931,959,0.08618253128272405
7167,0,931,961,0.0693972178207126
7168,0,931,962,0.06396602266547972
7169,0,931,963,0.06857197753408813
7170,0,931,964,0.0994210489484138
7171,0,931,965,0.09948844958199177
7172,0,931,966,0.06565052650512516
7173,0,931,967,0.09997649109349938
7174,0,931,968,0.09693253290628001
7175,0,931,969,0.087572821954251
7176,0,931,971,0.08659770260549736
7177,0,931,972,0.07896809110950662
7178,0,931,973,0.08701136254964058
7179,0,931,975,0.08541894272688275
7180,0,931,976,0.08828871596588792
7181,0,931,978,0.08813106056375104
7182,0,931,980,0.08793447486756027
7183,0,931,982,0.09083299127581695
7184,0,931,983,0.09903423000750022
7185,0,932,933,0.01506598646182959
7186,0,932,934,0.02156246980013902
7187,0,932,935,0.009005779957932357
7188,0,932,936,0.018300586982873106
7189,0,932,937,0.018774298531566702
7190,0,932,938,0.03723752702778233
7191,0,932,939,0.025335988795680588
7192,0,932,940,0.046286958930106474
7193,0,932,941,0.039956037889008963
7194,0,932,942,0.03138541332576378
7195,0,932,943,0.03736617915039845
7196,0,932,944,0.034911474666244
7197,0,932,945,0.05198557975202684
7198,0,932,946,0.06488281388460253
7199,0,932,947,0.053020084587527216
7200,0,932,948,0.09428357986719763
7201,0,932,949,0.06223952148746414
7202,0,932,950,0.06785149275049021
7203,0,932,951,0.09654546579885814
7204,0,932,952,0.09491922657712022
7205,0,932,953,0.07135294572973423
7206,0,932,954,0.05382429570136452
7207,0,932,955,0.05838566203232314
7208,0,932,956,0.07366234106562063
7209,0,932,957,0.07207527291320694
7210,0,932,958,0.056543645599584975
7211,0,932,959,0.08384385372992834
7212,0,932,961,0.06631081919622878
7213,0,932,962,0.060567265478545074
7214,0,932,963,0.06527659712307096
7215,0,932,964,0.09726227825848523
7216,0,932,965,0.09730473064373214
7217,0,932,966,0.06224643389165861
7218,0,932,967,0.09768631154626252
7219,0,932,968,0.09458057879594325
7220,0,932,969,0.08483670513732094
7221,0,932,970,0.09888522592617793
7222,0,932,971,0.0835339888859701
7223,0,932,972,0.07557786525457008
7224,0,932,973,0.08384997039407292
7225,0,932,975,0.08209990764963145
7226,0,932,976,0.08501192215440286
7227,0,932,978,0.08476606518829712
7228,0,932,980,0.08453952882384723
7229,0,932,982,0.0874701742035567
7230,0,932,983,0.09577484671678449
7231,0,932,986,0.09790409601995125
7232,0,932,987,0.09991172949919033
7233,0,933,934,0.006537735031431585
7234,0,933,935,0.013567228862720895
7235,0,933,936,0.02532057817585747
7236,0,933,937,0.015849515902228783
7237,0,933,938,0.048212218136923904
7238,0,933,939,0.03307577407395381
7239,0,933,940,0.03161817032012522
7240,0,933,941,0.0496244266835558
7241,0,933,942,0.03866155424598066
7242,0,933,943,0.046290050384774
7243,0,933,944,0.022760885337885006
7244,0,933,945,0.037685023366218914
7245,0,933,946,0.07543396480930553
7246,0,933,947,0.06219132856884473
7247,0,933,949,0.07165810077554004
7248,0,933,950,0.07690143483145796
7249,0,933,953,0.07987334189567767
7250,0,933,954,0.04501111512798596
7251,0,933,955,0.06262247918295016
7252,0,933,956,0.08063062700601925
7253,0,933,957,0.07855706042543387
7254,0,933,958,0.05404756665053262
7255,0,933,959,0.0913575247219852
7256,0,933,961,0.06894722001116356
7257,0,933,962,0.05774304320346023
7258,0,933,963,0.06521105935988103
7259,0,933,966,0.05771111576087336
7260,0,933,969,0.08999450008121172
7261,0,933,971,0.07296000058531975
7262,0,933,972,0.0698557183214111
7263,0,933,973,0.085287079908729
7264,0,933,975,0.08121224580214058
7265,0,933,976,0.0766309658065943
7266,0,933,978,0.07805678275781852
7267,0,933,980,0.08139995157194714
7268,0,933,982,0.08066871570133395
7269,0,933,983,0.08705004677403426
7270,0,933,986,0.09499073097895998
7271,0,933,987,0.09953591045424076
7272,0,933,988,0.0982587411986286
7273,0,933,990,0.09922655424736108
7274,0,933,992,0.0997873213460076
7275,0,934,935,0.019563909287641793
7276,0,934,936,0.03073969288405146
7277,0,934,937,0.019360543495961644
7278,0,934,938,0.054023800364450814
7279,0,934,939,0.03835662008016344
7280,0,934,940,0.025766964305628734
7281,0,934,941,0.05508871780650778
7282,0,934,942,0.043666561757408136
7283,0,934,943,0.051597388088129977
7284,0,934,944,0.019645315253154185
7285,0,934,945,0.032147761753552245
7286,0,934,946,0.08096056368511143
7287,0,934,947,0.06739406044943452
7288,0,934,949,0.07686751211123433
7289,0,934,950,0.08196616875736738
7290,0,934,953,0.08475271038885031
7291,0,934,954,0.04314237165220166
7292,0,934,955,0.06620758318370842
7293,0,934,956,0.08499052115164982
7294,0,934,957,0.0827651975063004
7295,0,934,958,0.0551139393609533
7296,0,934,959,0.09584006367994978
7297,0,934,961,0.0718573643499551
7298,0,934,962,0.058583436933025215
7299,0,934,963,0.06710314096048417
7300,0,934,966,0.05776250386702124
7301,0,934,969,0.09365179550785757
7302,0,934,971,0.06963653960111447
7303,0,934,972,0.06913517709632472
7304,0,934,973,0.08755476518501058
7305,0,934,975,0.08255794488137952
7306,0,934,976,0.07448084117954813
7307,0,934,978,0.07675129964051489
7308,0,934,980,0.08175588546640139
7309,0,934,982,0.07929111961602152
7310,0,934,983,0.08463103628384852
7311,0,934,986,0.09532789595584495
7312,0,934,988,0.09905088447369687
7313,0,934,989,0.09645982282149751
7314,0,934,990,0.09674329239420829
7315,0,934,992,0.09847232814388869
7316,0,935,936,0.012145790136818588
7317,0,935,937,0.009947004219294734
7318,0,935,938,0.0346457473862346
7319,0,935,939,0.01991648028425597
7320,0,935,940,0.041348830083233756
7321,0,935,941,0.03618991884518273
7322,0,935,942,0.025759552240695264
7323,0,935,943,0.032987748556887145
7324,0,935,944,0.027978851114874276
7325,0,935,945,0.04635141631662007
7326,0,935,946,0.06193266134367309
7327,0,935,947,0.0489182061391418
7328,0,935,948,0.09224381334816045
7329,0,935,949,0.05835722035648498
7330,0,935,950,0.06370890932135484
7331,0,935,951,0.09383428373669782
7332,0,935,952,0.09185027452089058
7333,0,935,953,0.06684517894081987
7334,0,935,954,0.045206032060003745
7335,0,935,955,0.05143045083395386
7336,0,935,956,0.06817924147523431
7337,0,935,957,0.06630918975720844
7338,0,935,958,0.0477010681613041
7339,0,935,959,0.0787184612813001
7340,0,935,961,0.05876685265778329
7341,0,935,962,0.0517000169680339
7342,0,935,963,0.056917092532831594
7343,0,935,964,0.09262452764351076
7344,0,935,965,0.09259104815254236
7345,0,935,966,0.053254343823810765
7346,0,935,967,0.09264572387620494
7347,0,935,968,0.08936226494339779
7348,0,935,969,0.07843331421874201
7349,0,935,970,0.09305009794638358
7350,0,935,971,0.07520747791161773
7351,0,935,972,0.06657250891985089
7352,0,935,973,0.07598043231061866
7353,0,935,975,0.0736176517362253
7354,0,935,976,0.07618887428461822
7355,0,935,978,0.07578370406996983
7356,0,935,980,0.07569040426660668
7357,0,935,982,0.07849056214134055
7358,0,935,983,0.08698447554864958
7359,0,935,986,0.08910355886052895
7360,0,935,987,0.09158825415125428
7361,0,935,988,0.0914627866781988
7362,0,935,990,0.09911415874508936
7363,0,935,992,0.09715709402275599
7364,0,936,937,0.013814346926584859
7365,0,936,938,0.023534018927359752
7366,0,936,939,0.007786689580464075
7367,0,936,940,0.0489970423272139
7368,0,936,941,0.024358500332130228
7369,0,936,942,0.013629736208719835
7370,0,936,943,0.02096951678568364
7371,0,936,944,0.0334596438863671
7372,0,936,945,0.052887267783072824
7373,0,936,946,0.05022354822551963
7374,0,936,947,0.03687864725714733
7375,0,936,948,0.08083210263595234
7376,0,936,949,0.04634105370822012
7377,0,936,950,0.05162539185211179
7378,0,936,951,0.08211081775633514
7379,0,936,952,0.07999793917296556
7380,0,936,953,0.05471156448315713
7381,0,936,954,0.044596183272780685
7382,0,936,955,0.04008985120523265
7383,0,936,956,0.05610126079175424
7384,0,936,957,0.054301347311001225
7385,0,936,958,0.040781215991999825
7386,0,936,959,0.06659192566854154
7387,0,936,961,0.04808955523559131
7388,0,936,962,0.04487407706526295
7389,0,936,963,0.04785043346145296
7390,0,936,964,0.08047913424413924
7391,0,936,965,0.08044530421463834
7392,0,936,966,0.04784111517055796
7393,0,936,967,0.08051532867381522
7394,0,936,968,0.07725109611212315
7395,0,936,969,0.06671198688509349
7396,0,936,970,0.08108525644443196
7397,0,936,971,0.07504510001783878
7398,0,936,972,0.061712012523031344
7399,0,936,973,0.06577099938154765
7400,0,936,975,0.06480943515918942
7401,0,936,976,0.07359281432155243
7402,0,936,977,0.09806212403180523
7403,0,936,978,0.07156483708145528
7404,0,936,979,0.09273302408560782
7405,0,936,980,0.06844878046078696
7406,0,936,981,0.0920062579342391
7407,0,936,982,0.07428961646393391
7408,0,936,983,0.08447234794412277
7409,0,936,984,0.09338494837813568
7410,0,936,986,0.08149099917739722
7411,0,936,987,0.08227561213050573
7412,0,936,988,0.08307062116666343
7413,0,936,990,0.09634391701504114
7414,0,936,991,0.09281953039621414
7415,0,936,992,0.09220939438954469
7416,0,936,993,0.0997643002063005
7417,0,937,938,0.03703982398813826
7418,0,937,939,0.02041584110374137
7419,0,937,940,0.03518424474503127
7420,0,937,941,0.037088626937343584
7421,0,937,942,0.025020121386860886
7422,0,937,943,0.033325933283190216
7423,0,937,944,0.01992952703431994
7424,0,937,945,0.03922100212675626
7425,0,937,946,0.06281703017667765
7426,0,937,947,0.0487633481450499
7427,0,937,948,0.09370090339268372
7428,0,937,949,0.058190803102954866
7429,0,937,950,0.0630830853091075
7430,0,937,951,0.09450527703778121
7431,0,937,952,0.09212016944890715
7432,0,937,953,0.06567902717945459
7433,0,937,954,0.0352731276277122
7434,0,937,955,0.04696971104072379
7435,0,937,956,0.06565206107011602
7436,0,937,957,0.06340673360254666
7437,0,937,958,0.039164432587318665
7438,0,937,959,0.07652845303250834
7439,0,937,961,0.05310117113669861
7440,0,937,962,0.043042412931255686
7441,0,937,963,0.049611875056185605
7442,0,937,964,0.09092608883847098
7443,0,937,965,0.0907930454920139
7444,0,937,966,0.04398069778621671
7445,0,937,967,0.09041111724045625
7446,0,937,968,0.08691909902576543
7447,0,937,969,0.0743993260654191
7448,0,937,970,0.08970762411969617
7449,0,937,971,0.06536945269689351
7450,0,937,972,0.05703135872233466
7451,0,937,973,0.06950363721792673
7452,0,937,975,0.06589206418936262
7453,0,937,976,0.066263654761424
7454,0,937,978,0.06606169778442804
7455,0,937,980,0.06698677439158002
7456,0,937,981,0.0997082771823766
7457,0,937,982,0.0687580726115487
7458,0,937,983,0.07704878789825896
7459,0,937,984,0.09995341275130135
7460,0,937,986,0.08051250614506753
7461,0,937,987,0.08412197175166278
7462,0,937,988,0.08331908226751214
7463,0,937,989,0.09278467132575326
7464,0,937,990,0.08918569558426273
7465,0,937,991,0.09569445510700474
7466,0,937,992,0.0875407198387949
7467,0,937,995,0.09691428311573834
7468,0,937,996,0.0978666039143323
7469,0,938,939,0.016763143380713056
7470,0,938,940,0.07191287615320174
7471,0,938,941,0.0055813181456126895
7472,0,938,942,0.014253419756627583
7473,0,938,943,0.007687495307389758
7474,0,938,944,0.05576466885099119
7475,0,938,945,0.07517228520630735
7476,0,938,946,0.0276496287764176
7477,0,938,947,0.01696260110423213
7478,0,938,948,0.057601915096853584
7479,0,938,949,0.025479088692766532
7480,0,938,950,0.03127957882694009
7481,0,938,951,0.059415099499687984
7482,0,938,952,0.057690947099764994
7483,0,938,953,0.03521614703601045
7484,0,938,954,0.060994214508684134
7485,0,938,955,0.03206797297370719
7486,0,938,956,0.039523227247392594
7487,0,938,957,0.038857071774393175
7488,0,938,958,0.04752207472126707
7489,0,938,959,0.04849163051075186
7490,0,938,960,0.08619022195328695
7491,0,938,961,0.04204397716278194
7492,0,938,962,0.05111224868739649
7493,0,938,963,0.047769764468793385
7494,0,938,964,0.06089905256935671
7495,0,938,965,0.06104122200312585
7496,0,938,966,0.056556386277775844
7497,0,938,967,0.06191635488937115
7498,0,938,968,0.05918222350428556
7499,0,938,969,0.05302876666658227
7500,0,938,970,0.06479027797804172
7501,0,938,971,0.09007740501116057
7502,0,938,972,0.0700113377686914
7503,0,938,973,0.05966988858708575
7504,0,938,974,0.08519911395878219
7505,0,938,975,0.06349936134451133
7506,0,938,976,0.0850696276317753
7507,0,938,977,0.08086286180266522
7508,0,938,978,0.08034501254899173
7509,0,938,979,0.0767998658683521
7510,0,938,980,0.07104802976928905
7511,0,938,981,0.07695531421271297
7512,0,938,982,0.08293535161487098
7513,0,938,983,0.0955643049174549
7514,0,938,984,0.0803101286994878
7515,0,938,985,0.08768257097755337
7516,0,938,986,0.08228558136905674
7517,0,938,987,0.07818791307548287
7518,0,938,988,0.08168703900919401
7519,0,938,991,0.0863282506138144
7520,0,938,992,0.09850817279665436
7521,0,938,993,0.09052534815975297
7522,0,938,994,0.09841934941548042
7523,0,939,940,0.055150009907179436
7524,0,939,941,0.016791070833340502
7525,0,939,942,0.006050605296213724
7526,0,939,943,0.013244654935053137
7527,0,939,944,0.03903742786945972
7528,0,939,945,0.058475683317936455
7529,0,939,946,0.04265300399148307
7530,0,939,947,0.029116418097921024
7531,0,939,948,0.07340974402194272
7532,0,939,949,0.03858587327870157
7533,0,939,950,0.043842952819838917
7534,0,939,951,0.07449718643203966
7535,0,939,952,0.0723134699131766
7536,0,939,953,0.04692970683687189
7537,0,939,954,0.04653474697635813
7538,0,939,955,0.03346159526236897
7539,0,939,956,0.048492171125664896
7540,0,939,957,0.04679407006348626
7541,0,939,958,0.03837700748693951
7542,0,939,959,0.058895625941280984
7543,0,939,961,0.04208119830292813
7544,0,939,962,0.042402803973524
7545,0,939,963,0.04338041023549335
7546,0,939,964,0.07271568925102824
7547,0,939,965,0.07268979725355516
7548,0,939,966,0.04638308642685347
7549,0,939,967,0.07280836455628387
7550,0,939,968,0.06957961001396898
7551,0,939,969,0.05951943248697579
7552,0,939,970,0.07360404914902954
7553,0,939,971,0.07659454800023349
7554,0,939,972,0.06032932025908466
7555,0,939,973,0.060040877920430585
7556,0,939,974,0.09675287956167941
7557,0,939,975,0.060305415527373896
7558,0,939,976,0.073590110892239
7559,0,939,977,0.09051261710484494
7560,0,939,978,0.07047825958284075
7561,0,939,979,0.08532855425943689
7562,0,939,980,0.0651678854372836
7563,0,939,981,0.08472284442128925
7564,0,939,982,0.07317808105486222
7565,0,939,983,0.08439282337884987
7566,0,939,984,0.08642173241165363
7567,0,939,985,0.0969236498910558
7568,0,939,986,0.0777856173744994
7569,0,939,987,0.07720595361978887
7570,0,939,988,0.07874104939442383
7571,0,939,990,0.09598127636626336
7572,0,939,991,0.08722291588113636
7573,0,939,992,0.0903828854804298
7574,0,939,993,0.09357634880699209
7575,0,939,996,0.09810877395571714
7576,0,940,941,0.07125298141590229
7577,0,940,942,0.058807211478842505
7578,0,940,943,0.06729327815730721
7579,0,940,944,0.01658601479245224
7580,0,940,945,0.00695702262608741
7581,0,940,946,0.0962621011822597
7582,0,940,947,0.08165118386632672
7583,0,940,949,0.09072645525345804
7584,0,940,950,0.09492481592526092
7585,0,940,953,0.09672029250725693
7586,0,940,954,0.03218355943295364
7587,0,940,955,0.07354572807152496
7588,0,940,956,0.09455669325243814
7589,0,940,957,0.09175496682125514
7590,0,940,958,0.053665399583763596
7591,0,940,961,0.07600639814952148
7592,0,940,962,0.05579391587474511
7593,0,940,963,0.06754933185906775
7594,0,940,966,0.051974353110345956
7595,0,940,969,0.09974475102564462
7596,0,940,971,0.04975259569817754
7597,0,940,972,0.05909418845606236
7598,0,940,973,0.0880904032977506
7599,0,940,975,0.07965823848063734
7600,0,940,976,0.058575927479529215
7601,0,940,978,0.06388473532967202
7602,0,940,980,0.07499059295082788
7603,0,940,982,0.06599573756989952
7604,0,940,983,0.06725005135390526
7605,0,940,986,0.08776315734851989
7606,0,940,987,0.09736833484953246
7607,0,940,988,0.09310294126338445
7608,0,940,989,0.07474067039254532
7609,0,940,990,0.07872505564408547
7610,0,940,992,0.08453019403813927
7611,0,940,995,0.09057164236662994
7612,0,940,996,0.09818151520136464
7613,0,940,997,0.0992283231126779
7614,0,941,942,0.012458662067822479
7615,0,941,943,0.0040311979365584465
7616,0,941,944,0.054834935756403365
7617,0,941,945,0.07404013694144411
7618,0,941,946,0.025875067388252335
7619,0,941,947,0.01307893941189464
7620,0,941,948,0.05663223365326707
7621,0,941,949,0.022316874241630064
7622,0,941,950,0.027895539935589495
7623,0,941,951,0.05775264327032857
7624,0,941,952,0.055671127610136664
7625,0,941,953,0.03148160674415475
7626,0,941,954,0.0579375764300236
7627,0,941,955,0.026487433027499542
7628,0,941,956,0.03490697825975704
7629,0,941,957,0.03398469359159034
7630,0,941,958,0.04293314165071623
7631,0,941,959,0.0443784325140557
7632,0,941,960,0.08401646896302957
7633,0,941,961,0.0364668873742634
7634,0,941,962,0.046386841276930026
7635,0,941,963,0.04242881572986481
7636,0,941,964,0.05737365582402598
7637,0,941,965,0.05744823987021637
7638,0,941,966,0.052093560437730876
7639,0,941,967,0.05804198725653193
7640,0,941,968,0.05512682723768377
7641,0,941,969,0.047980981024681235
7642,0,941,970,0.06029725617717345
7643,0,941,971,0.08640852634292709
7644,0,941,972,0.06533440989853853
7645,0,941,973,0.05409443090372947
7646,0,941,974,0.08163886551732373
7647,0,941,975,0.05799728569539758
7648,0,941,976,0.08075700020859378
7649,0,941,977,0.07665241107384445
7650,0,941,978,0.07565662802558436
7651,0,941,979,0.07227672470871081
7652,0,941,980,0.06575357469950723
7653,0,941,981,0.07225490170108054
7654,0,941,982,0.07821291687628873
7655,0,941,983,0.09113009391515371
7656,0,941,984,0.07529751470193377
7657,0,941,985,0.08337345941257844
7658,0,941,986,0.07683477875691823
7659,0,941,987,0.07260664287245426
7660,0,941,988,0.07614638539943322
7661,0,941,991,0.08078892527737874
7662,0,941,992,0.09343954261077912
7663,0,941,993,0.08513584728131231
7664,0,941,994,0.09338796648519114
7665,0,941,996,0.09880247846791877
7666,0,942,943,0.008487156562498726
7667,0,942,944,0.042376381659590984
7668,0,942,945,0.06159763558768473
7669,0,942,946,0.037838217555303685
7670,0,942,947,0.023778659518298505
7671,0,942,948,0.06877948115781425
7672,0,942,949,0.03323672320487208
7673,0,942,950,0.038304006611220624
7674,0,942,951,0.06948536727283328
7675,0,942,952,0.06713104007023367
7676,0,942,953,0.04121222942351402
7677,0,942,954,0.04683009974320109
7678,0,942,955,0.02766033995040825
7679,0,942,956,0.04249060745340245
7680,0,942,957,0.04075582872595202
7681,0,942,958,0.03548856885159541
7682,0,942,959,0.052962930463815235
7683,0,942,960,0.09518637645893933
7684,0,942,961,0.036575256047944
7685,0,942,962,0.039377085865500636
7686,0,942,963,0.0388684760471576
7687,0,942,964,0.06690081974762521
7688,0,942,965,0.06685300955667377
7689,0,942,966,0.044054358957232455
7690,0,942,967,0.06688783000779788
7691,0,942,968,0.06362230816388714
7692,0,942,969,0.053484338560969846
7693,0,942,970,0.06756315365817707
7694,0,942,971,0.07623331600464534
7695,0,942,972,0.057869570171173626
7696,0,942,973,0.05461923433822077
7697,0,942,974,0.09086591328227907
7698,0,942,975,0.055633641720098416
7699,0,942,976,0.07205174468369853
7700,0,942,977,0.08448934486404625
7701,0,942,978,0.06814907251079999
7702,0,942,979,0.07927941061289216
7703,0,942,980,0.061294058732738736
7704,0,942,981,0.07867475395831852
7705,0,942,982,0.07081061119533552
7706,0,942,983,0.08272610438771508
7707,0,942,984,0.08042959731407695
7708,0,942,985,0.09088406003539098
7709,0,942,986,0.07355690940319423
7710,0,942,987,0.07211652714812612
7711,0,942,988,0.07410228848869528
7712,0,942,990,0.09404518273284151
7713,0,942,991,0.08181624357039148
7714,0,942,992,0.0874008601979446
7715,0,942,993,0.08786895733965029
7716,0,942,994,0.09824048115517296
7717,0,942,995,0.09827872637164127
7718,0,942,996,0.09441551120556677
7719,0,943,944,0.0508497343103982
7720,0,943,945,0.07002834155576243
7721,0,943,946,0.02950001558423481
7722,0,943,947,0.015930477205888378
7723,0,943,948,0.06038130186608266
7724,0,943,949,0.02537772705398785
7725,0,943,950,0.030741317355783407
7726,0,943,951,0.06128454759759085
7727,0,943,952,0.05906995154446052
7728,0,943,953,0.03403968429009981
7729,0,943,954,0.05407108597387196
7730,0,943,955,0.02566221972320938
7731,0,943,956,0.036585309129195984
7732,0,943,957,0.03533165918008751
7733,0,943,958,0.039842024414625025
7734,0,943,959,0.04651612628916527
7735,0,943,960,0.08730016921662366
7736,0,943,961,0.03546645268894701
7737,0,943,962,0.04342475417611106
7738,0,943,963,0.0403748704541426
7739,0,943,964,0.059934026216282604
7740,0,943,965,0.05995865634951112
7741,0,943,966,0.04889947993877777
7742,0,943,967,0.060328093068201555
7743,0,943,968,0.05726598520748645
7744,0,943,969,0.0489495987667428
7745,0,943,970,0.06197526802944619
7746,0,943,971,0.0827618495997687
7747,0,943,972,0.06232636458636894
7748,0,943,973,0.05338067025017576
7749,0,943,974,0.0841152176595321
7750,0,943,975,0.05640001339306071
7751,0,943,976,0.07745975515080236
7752,0,943,977,0.07858389441091738
7753,0,943,978,0.07265984408134549
7754,0,943,979,0.0738862706443386
7755,0,943,980,0.06357102560041933
7756,0,943,981,0.0736489961103109
7757,0,943,982,0.0752485705900672
7758,0,943,983,0.08792175146777811
7759,0,943,984,0.07623385217034671
7760,0,943,985,0.08519284160820188
7761,0,943,986,0.07503181838740881
7762,0,943,987,0.07164771180310762
7763,0,943,988,0.07471424395724262
7764,0,943,990,0.0988670045644882
7765,0,943,991,0.08034158531836628
7766,0,943,992,0.09087198307260387
7767,0,943,993,0.0852649888796165
7768,0,943,994,0.09426178327215642
7769,0,943,996,0.09671639193239986
7770,0,944,945,0.019468842969970854
7771,0,944,946,0.07969606638321117
7772,0,944,947,0.06506966243505352
7773,0,944,949,0.0741416345009931
7774,0,944,950,0.07836902731036055
7775,0,944,953,0.08023137860391955
7776,0,944,954,0.023834559659660418
7777,0,944,955,0.05757904510443109
7778,0,944,956,0.07834373227358932
7779,0,944,957,0.0756207071597346
7780,0,944,958,0.04012301962060497
7781,0,944,959,0.0893591219461493
7782,0,944,961,0.06085080627329125
7783,0,944,962,0.042936204529430505
7784,0,944,963,0.053529571189019666
7785,0,944,966,0.04062079249023201
7786,0,944,968,0.09909690346472788
7787,0,944,969,0.08427162581044291
7788,0,944,971,0.05025043270154679
7789,0,944,972,0.050636928988773346
7790,0,944,973,0.07431471439360149
7791,0,944,975,0.06728688611527514
7792,0,944,976,0.05488582871751441
7793,0,944,978,0.057608857751424505
7794,0,944,980,0.06463180167370443
7795,0,944,982,0.06008129610417919
7796,0,944,983,0.06498756325426346
7797,0,944,986,0.0780167446173727
7798,0,944,987,0.08551112753919204
7799,0,944,988,0.08246134106641231
7800,0,944,989,0.07734287930273011
7801,0,944,990,0.07709810139823339
7802,0,944,991,0.09807247383495568
7803,0,944,992,0.07924590513503184
7804,0,944,995,0.08703721901215616
7805,0,944,996,0.09160301440967852
7806,0,944,997,0.09802436328494993
7807,0,945,946,0.0984624616413834
7808,0,945,947,0.0837352116242671
7809,0,945,949,0.09257530645288371
7810,0,945,950,0.09646873965712006
7811,0,945,953,0.0979641972596961
7812,0,945,954,0.029102786882483002
7813,0,945,955,0.07388311524148673
7814,0,945,956,0.0951578747143148
7815,0,945,957,0.09223367691350363
7816,0,945,958,0.052196526362655225
7817,0,945,961,0.07543108336090469
7818,0,945,962,0.05387133848341831
7819,0,945,963,0.0661641384004808
7820,0,945,966,0.04934770898328195
7821,0,945,969,0.09933247816341666
7822,0,945,971,0.04336868149254071
7823,0,945,972,0.055062653093094716
7824,0,945,973,0.08633868959869978
7825,0,945,975,0.07712606996147717
7826,0,945,976,0.053015511829749035
7827,0,945,978,0.05900944302105281
7828,0,945,980,0.0715168183697775
7829,0,945,982,0.06097884121078096
7830,0,945,983,0.06124812463278899
7831,0,945,986,0.08390721356349565
7832,0,945,987,0.09442314461244161
7833,0,945,988,0.08959722072034583
7834,0,945,989,0.06792793409814521
7835,0,945,990,0.07251355696422623
7836,0,945,992,0.079158066845159
7837,0,945,995,0.08471195945476831
7838,0,945,996,0.09311227517590143
