,centrality,S_0,E_0,I_A_0,I_P_0,I_M_0,I_S_0,H_0,R_0,D_0,S_1,E_1,I_A_1,I_P_1,I_M_1,I_S_1,H_1,R_1,D_1,S_5,E_5,I_A_5,I_P_5,I_M_5,I_S_5,H_5,R_5,D_5,S_10,E_10,I_A_10,I_P_10,I_M_10,I_S_10,H_10,R_10,D_10
439,1112,0.3718790796660997,0.035051173623899784,0.01123818856463136,0.0019509223219982318,0.015652461174254957,0.001356563486631986,0.0052679275305720225,0.5518507633212727,0.0057529203106392425,0.3589472987588102,0.04586475411075212,0.010479531586920382,0.0012709202522622654,0.015171554562252332,0.0013161562975524965,0.005108332387058434,0.5560095128207939,0.005831939223597823,0.34112186400006667,0.05316602290173879,0.009002890716484468,0.0011539994408783483,0.012968501890635302,0.0011237290802393431,0.00448201769656247,0.570856658260394,0.0061243160130004075,0.3244793856353556,0.05717345837856969,0.007881889832755947,0.0013499996185187605,0.01099702673848284,0.00095564931156806,0.0038120024609458133,0.5869109524988434,0.00643963552495975
440,1295,0.3003790189014001,0.06475973220644769,0.013477242083826016,0.0008486069972830282,0.020336635766667128,0.0016651392422947554,0.007262643544970511,0.5854551749678035,0.005815806289307117,0.31938202646267605,0.04184318687154473,0.0131167592994981,0.0023481226641762325,0.01819427681316512,0.0014609317695606888,0.007007013451560093,0.5907229367253373,0.005924745942481675,0.2994363372469024,0.04686006468934606,0.012056458799284553,0.002881088840391398,0.01596457755533997,0.0013341257233164705,0.005992503411078005,0.6091533481612628,0.006321495573078302,0.2805858637090359,0.05021170692579814,0.010171294845332786,0.0016706200096883192,0.014266351688810842,0.0012284586050132762,0.005051929273859997,0.630072835766047,0.006740939176413578
441,1127,0.3369565794539304,0.11660869147620317,0.02596486490559158,0.00345213758443951,0.03727178135171285,0.0033026023869065224,0.008569739840067862,0.46375989744939344,0.004113705551754733,0.35500740270535064,0.09151101204924264,0.025073228180798678,0.0042281137053242004,0.035052567622548644,0.003074484370983501,0.008500341126429745,0.4733105985899663,0.00424225164935575,0.3466366449761772,0.08053110674516067,0.019746594072043887,0.0032571471515567174,0.02768226526759796,0.0023546598618471525,0.007979218417093885,0.5070702951279981,0.004742068380524608,0.31848850985991245,0.0746801556440043,0.01990764322051251,0.004229293027059668,0.026915126150202067,0.0024089154014045014,0.007018776102833261,0.5410397287415071,0.005311851852564257
442,962,0.0,0.0,0.0,0.0,0.025939816336581652,0.0012455956869756558,0.027111331292888268,0.931374642079527,0.01432861460402722,0.0,0.0,0.0,0.0,0.022233016582084132,0.001029360275716682,0.025294216857180623,0.9367081217115978,0.014735284573420545,0.0,0.0,0.0,0.0,0.011998428623356263,0.00048009660881866666,0.018999271424034896,0.9524180769503606,0.016104126393429292,0.0,0.0,0.0,0.0,0.005549857699907919,0.00018504620416503472,0.013112673525331313,0.9638119665164948,0.017340456054100742
443,1335,0.0,0.0,0.0,0.0,0.010283853173078653,0.00039675183752774614,0.0176576708385232,0.9552726086860803,0.016389115464789817,0.0,0.0,0.0,0.0,0.008814290554645714,0.00032787571853292943,0.016402221644628776,0.9578016315548247,0.016653980527367666,0.0,0.0,0.0,0.0,0.004756783034591077,0.0001529221831219847,0.012161347031974514,0.9653918015933315,0.017537146156980713,0.0,0.0,0.0,0.0,0.002200243863594535,5.8941615082396234e-05,0.00831405899401808,0.9711013556491248,0.01832539987817992
444,1260,0.17855274693213988,0.1721029215780127,0.021662766074355962,0.0015382434987516237,0.032505326159729425,0.003050447687076981,0.006417925622513076,0.5783019300014347,0.005867692445985126,0.1699148303780303,0.17034037380654457,0.022727342532561593,0.006240278595346647,0.02924473420038055,0.0026747143184755796,0.00646613891930116,0.5864276259190363,0.005963961330322822,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0
445,1173,0.28030746272825086,0.0414531087127944,0.022256216333287917,0.0051516579516897205,0.0296457821647625,0.0025840738643899477,0.00835645794437749,0.6043975066785261,0.005847733621920168,0.23775968862828295,0.08149580286177331,0.02007783499965668,0.0015030479705934084,0.030045892049938686,0.002650644436700825,0.008178318821407274,0.6123156897405602,0.00597308049108583,0.25657599232474804,0.048134733900217296,0.01537851593835301,0.0017885920042523872,0.02234425821135155,0.0018860106918491344,0.007412399041441579,0.640031480389229,0.00644801749855722,0.2286938735356695,0.061175605605411285,0.01155666082103095,0.00163737365821074,0.016483322618133376,0.0013702518048688086,0.0062303805161148555,0.6658838391276136,0.006968692312946078
446,1350,0.2058999420233958,0.06805816781159586,0.011757115602274064,0.0022731258124341343,0.016131481544603043,0.001394228810160534,0.005135662119367003,0.6819892142963427,0.007361061979825908,0.20965285216590943,0.06019238997399298,0.011722170860744799,0.0024677206170535472,0.015872106063069987,0.0013795032699600788,0.004992525581858347,0.6862826345557935,0.007438096911616413,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41629384036123357,0.0385435349398452,0.05136724183163411,0.491777538221583,0.0020178446457041373
447,1066,0.0,0.0,0.0,0.0,0.3568054505736133,0.03185237727428807,0.05420585635981868,0.5543479625191013,0.002788353273178649,0.0,0.0,0.0,0.0,0.30581795168664394,0.026322804579471663,0.05566998982764869,0.6085878127876598,0.003601441118575929,0.0,0.0,0.0,0.0,0.1650399014234553,0.012277032163886537,0.05306919325504791,0.7626831182413971,0.006930754916213113,0.0,0.0,0.0,0.0,0.07633899375156622,0.00473200218166364,0.04224414482385872,0.8660800886440159,0.01060477059889553
448,1147,0.0,0.0,0.0,0.0,0.022233016582084132,0.001029360275716682,0.025294216857180623,0.9367081217115978,0.014735284573420545,0.0,0.0,0.0,0.0,0.019055918512504308,0.0008506633318522659,0.023575847536756494,0.9414028727926085,0.015114697826278254,0.0,0.0,0.0,0.0,0.010283853173078653,0.00039675183752774614,0.0176576708385232,0.9552726086860803,0.016389115464789817,0.0,0.0,0.0,0.0,0.004756783034591077,0.0001529221831219847,0.012161347031974514,0.9653918015933315,0.017537146156980713
449,1175,0.0,0.0,0.0,0.0,0.30581795168664394,0.026322804579471663,0.05566998982764869,0.6085878127876598,0.003601441118575929,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857004321097113,0.04664028913340416,0.046778905554675836,0.4195642121398247,0.001316161062384
450,1095,0.0,0.0,0.0,0.0,0.002200243863594535,5.8941615082396234e-05,0.00831405899401808,0.9711013556491248,0.01832539987817992,0.0,0.0,0.0,0.0,0.001885829015486876,4.870935070409225e-05,0.007700736833845029,0.9719146140368735,0.01845011076309019,0.0,0.0,0.0,0.0,0.0010177199641188967,2.2718182003392458e-05,0.005660450015715223,0.9744357454777058,0.01886336636045629,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0
451,1153,0.31451898685065627,0.10160430699971215,0.023172183610167315,0.003553082608058477,0.03276709080209223,0.0030029099193645036,0.0068921518619875785,0.5095328408825972,0.004956446465363994,0.2553242770612865,0.15465890039485466,0.02231692512996529,0.003684069836536325,0.03128244787372588,0.0028369130181686735,0.0068965456343401885,0.5179400923078283,0.005059828743293807,0.29307361685833805,0.08867875164275472,0.020975524900907157,0.004005740726230388,0.02883186554966435,0.002587412465852033,0.006752912075841398,0.549623383925288,0.005470791855123593,0.29570289162202473,0.051902954895901396,0.01974395572070488,0.0019337710185253348,0.029067724076862433,0.0026540234028706775,0.006455938560913153,0.5865706786735395,0.005968062028657614
452,904,0.3421997798117514,0.11253745730956163,0.02310333728556683,0.0034561786149793845,0.03276040669937438,0.0028913768634542506,0.007814189137569797,0.47090435789570284,0.004332916382039851,0.3823055539260914,0.065630858436946,0.022522200290769595,0.004080494854965399,0.031189505335515223,0.002735051701456531,0.007730067975747721,0.47935613825940515,0.004450129219103398,0.3961179104216061,0.039620998686526916,0.016046167284053073,0.001350677913044954,0.023855694448408803,0.0020149434875601467,0.0071863731167644005,0.5089033784304594,0.004903856211576601,0.35769428314887264,0.06556072956406468,0.011125743287118671,0.0011005782090087153,0.01636825697060128,0.0013368837713398519,0.006098709739435714,0.5353030057284495,0.0054118095811094705
453,1169,0.3866342590852205,0.03630002212908591,0.014728189161696515,0.0019444358237016123,0.0211562981296918,0.0018692859093375918,0.006311033408029593,0.5258066403077554,0.005249836045480854,0.31790420389733237,0.10283640691492853,0.013500999091308275,0.0013162022412272875,0.01988305536829029,0.001739221457846747,0.00616221393628838,0.5313131955461765,0.005344501546601298,0.3651227377132252,0.037005307883487215,0.01320148358500017,0.0031090134260416758,0.017528748986480828,0.001531320678502985,0.00553266962505836,0.5512692329785969,0.005699485123606349,0.32761527840241605,0.05833014752682062,0.01096004434500421,0.00195391387638784,0.01521122083421611,0.001327007866712139,0.004854031944991896,0.5736549865544701,0.006093368648980596
454,1061,0.37903495756187083,0.05549192163809933,0.018130298516312603,0.005659243874426757,0.022614144802284377,0.001951903553183564,0.006673182673880935,0.5054968720532427,0.0049474753266989255,0.346686891170716,0.08448651938349853,0.01688086631663379,0.0020120811874533855,0.02447590299702202,0.002178977483793573,0.006511544430172532,0.511719643963903,0.005047573066807139,0.3332540686753854,0.07980269762154342,0.01507406267938725,0.0032351815374359145,0.020345725391996815,0.0017768912849385205,0.005979247611010053,0.5351047378038042,0.005427387394498424,0.22328360740168499,0.16416620009069616,0.014916731494417345,0.0019244757965366697,0.02147422622865525,0.0019680389552595265,0.005312922494452363,0.5610978770340793,0.005855920504218317
455,1189,0.0,0.0,0.0,0.0,3.422324498803025e-05,3.424209767588773e-07,0.0010251132032796408,0.9791454122556065,0.019794908875148728,0.0,0.0,0.0,0.0,2.9332743279240727e-05,2.829766951935362e-07,0.000948289157315233,0.979211809549512,0.019810285573197924,0.0,0.0,0.0,0.0,1.582991787298939e-05,1.319811488184171e-07,0.0006943693090896875,0.9794285690499358,0.01986109974195231,0.0,0.0,0.0,0.0,7.322108115499646e-06,5.08702002088357e-08,0.00047028571999419634,0.9796164086197285,0.019905932681961128
456,1033,0.30807035778921804,0.11128925059354798,0.0158089646681088,0.0037451309359919044,0.020967780258492778,0.0018446473669777742,0.006014854590049957,0.5269381321083314,0.0053208816892814275,0.29646488806341265,0.11616932675830445,0.016240021041455627,0.004035236136629365,0.021342102301946872,0.001898929677669623,0.0058839712787035515,0.5325544202337458,0.005411104508132177,0.3451260180022069,0.04894976116449139,0.014655592773435288,0.00315481344210816,0.019770993053599688,0.0017495999794071007,0.005513594358263395,0.5553242717128648,0.005755355513623363,0.31503812578516205,0.0595911053194061,0.012506474721016025,0.0011473013634966437,0.018493955951726346,0.0016547190160370927,0.004988606020770823,0.5804268736302713,0.006152838192113671
457,1060,0.0,0.0,0.0,0.0,0.00010071652209870059,1.3008529380866988e-06,0.0017679614253200435,0.9784838736552942,0.01964614754434838,0.0,0.0,0.0,0.0,8.632413109079628e-05,1.0750248680348479e-06,0.0016355901464910922,0.9786043437318214,0.019672666965728183,0.0,0.0,0.0,0.0,4.6586297524772354e-05,5.013947067074497e-07,0.0011979088475778214,0.9789946855086472,0.019760317951543104,0.0,0.0,0.0,0.0,2.1548431894220567e-05,1.9325524396632025e-07,0.0008114659473225022,0.9793291242060522,0.019837668159486715
458,1207,0.2794858567624777,0.09357349287038257,0.02354470428213127,0.005221193296773914,0.03160223639456387,0.002753088253027948,0.008729978320271838,0.5499671991965602,0.00512225062381024,0.2377172605511337,0.12968728807373223,0.022442086443412446,0.0033928806047966048,0.03178535078087722,0.0027972714619796876,0.008553166066977102,0.5583714957184763,0.005253200298614317,0.29492849113274455,0.04657614984186273,0.020426475951485227,0.004400388071630649,0.02755266978186615,0.002403502234294677,0.007906375884696882,0.5900539861783449,0.005751960923073786,0.22268366853089164,0.09776463910549114,0.01638868994190135,0.004048382016707433,0.02156246366413504,0.001851596833461853,0.006926544589643038,0.6224559909343598,0.0063180243834082776
459,1119,0.37831623236313416,0.08036619474881207,0.016993688315618437,0.004914856048393084,0.021605540523312462,0.0018588286223044437,0.006730274525379151,0.484534691728894,0.004679693124152068,0.4194873759503247,0.03433838903291635,0.016507955106798637,0.0029139972772231136,0.022941479226084888,0.002027621578311701,0.0065481965848077665,0.4904543380015,0.004780647242032756,0.38410813991155146,0.04887168270546395,0.015957284088769556,0.004453894593236094,0.020457155974712888,0.0018050606892024692,0.005967730255291387,0.5132184457339398,0.005160606047832326,0.17035238721446852,0.2507151329089168,0.011001643833637505,0.001655344002616075,0.015590257348099596,0.0013237706321791733,0.005297874674214585,0.5384738355686793,0.005589753817188308
460,1136,0.0,0.0,0.0,0.0,0.5666788380699,0.05643791037439999,0.0399797668256,0.3361870201701,0.0007164645599999999,0.0,0.0,0.0,0.0,0.4857004321097113,0.04664028913340416,0.046778905554675836,0.4195642121398247,0.001316161062384,0.0,0.0,0.0,0.0,0.26211656639062253,0.021753165704475382,0.05606437946557132,0.6556293974733401,0.004436490965990659,0.0,0.0,0.0,0.0,0.1212416800500583,0.008384439023826892,0.04914007466013621,0.8127387090027712,0.008495097263207381
461,1191,0.0,0.0,0.0,0.0,6.341546857481452e-05,7.341742153001202e-07,0.0013997786729203938,0.9788161742537161,0.01971989743057287,0.0,0.0,0.0,0.0,5.435339811547352e-05,6.067215715240194e-07,0.0012949227250951404,0.9789092230445507,0.019740894110666676,0.0,0.0,0.0,0.0,2.9332743279240727e-05,2.829766951935362e-07,0.000948289157315233,0.979211809549512,0.019810285573197924,0.0,0.0,0.0,0.0,1.3567822608939205e-05,1.090692213835399e-07,0.0006423145228353958,0.9794724933037452,0.019871515281588654
462,1148,0.42493863433500445,0.04156905403085312,0.009860975307911943,2.5513960784063677e-06,0.015529133600759023,0.0013125525067193902,0.005542051614228968,0.49621411132094617,0.005030935887498472,0.42488887390468066,0.039106727742765614,0.009456676623775834,0.0015072520310467604,0.013312316665681124,0.0010849485311607448,0.005354256858328282,0.500174880980849,0.005114066661711906,0.3609888752239135,0.08581437260990267,0.010719314266643123,0.0022110824633989707,0.0145620114839682,0.0012983105796628967,0.004588972198908435,0.5144003783525901,0.005416682821011962,0.3810181148270724,0.04436637047920301,0.011122118777907222,0.0018032903719545094,0.015624663417822532,0.001427699352982271,0.004142138255263565,0.534750251670558,0.00574535284723644
463,1380,0.0,0.0,0.0,0.0,0.08906661270746263,0.0057260432982377055,0.044594706710578004,0.8506767872854848,0.00993584999823686,0.0,0.0,0.0,0.0,0.07633899375156622,0.00473200218166364,0.04224414482385872,0.8660800886440159,0.01060477059889553,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993
464,1105,0.28778039285022705,0.10306649574853081,0.015339072458554702,0.002088041286254654,0.021967694156364084,0.0019192146150152918,0.006468470630588769,0.5557800787924955,0.005590539461969002,0.27734206078508455,0.10727634893390597,0.015638510556134164,0.0037370873278603973,0.020707747819048845,0.0017948430864741026,0.006316510990461267,0.5614993239796027,0.005687566521427834,0.2899377467595806,0.07527730701419949,0.014747877495134249,0.004099143455461537,0.01892475266423504,0.0016482398552152362,0.005762312646667767,0.583549294124277,0.006053325985228809,0.20696119386687445,0.13856133909274265,0.012646842032131584,0.002577058721868993,0.017213725228906247,0.001506720261877577,0.005170487685029581,0.6088958862699029,0.006466746840665785
465,1122,0.3725254679889202,0.1124691240571619,0.01953808028439409,0.0032156662486570457,0.02739739675666863,0.002377461370856616,0.007477229239340442,0.4508547606055663,0.004144813448434461,0.4063493593495284,0.07184853742978996,0.01946476671845967,0.004078017160058244,0.026376408383932026,0.0022863007017416117,0.007329164340370617,0.45801047402909456,0.0042569718870245675,0.44017211137540146,0.012866611054702048,0.018881956937879585,0.0049089233419674465,0.024585941965192787,0.0021643617597127567,0.006745579369582399,0.4849911455574208,0.004683368638140377,0.4029520688086709,0.027545910124953263,0.01583706916579722,0.002537363836091107,0.022280265921531033,0.0019800152503730408,0.006085575744883536,0.515611572370676,0.005170158777023371
466,1012,0.0,0.0,0.0,0.0,0.025939816336581652,0.0012455956869756558,0.027111331292888268,0.931374642079527,0.01432861460402722,0.0,0.0,0.0,0.0,0.022233016582084132,0.001029360275716682,0.025294216857180623,0.9367081217115978,0.014735284573420545,0.0,0.0,0.0,0.0,0.011998428623356263,0.00048009660881866666,0.018999271424034896,0.9524180769503606,0.016104126393429292,0.0,0.0,0.0,0.0,0.005549857699907919,0.00018504620416503472,0.013112673525331313,0.9638119665164948,0.017340456054100742
467,1134,0.47972482780747855,0.10067354699025725,0.018597316198660476,0.005565546377139551,0.02344812172297987,0.0021448586079059425,0.005304428594405269,0.36110730256675105,0.003434051134422141,0.48249974535310225,0.09181476041788418,0.018373307324571635,0.003650321416049615,0.02510637686819164,0.0023290657912874257,0.005278943904157346,0.36743386136141776,0.00351361756333822,0.20542927795332117,0.3467125912219323,0.01715722188407606,0.004091144963121687,0.022728058659074974,0.002055933587135717,0.00525340952898277,0.39274175615494455,0.003830606047410831,0.20980998375093687,0.3040406738667786,0.01802219082397729,0.0023664769424412563,0.02590144483044244,0.0023682618569542432,0.005433772353842475,0.42783113984704757,0.004226055727579249
468,1214,0.3078657666072719,0.08323253318768127,0.011805097525195324,0.002176507043501491,0.016308511632087675,0.0013357866713754605,0.005921452269925365,0.565542502589631,0.005811842473330373,0.3011773612850716,0.08489105880645335,0.0121301009702162,0.0030179278220569318,0.015936881659013687,0.0013215448095748297,0.005709235915831743,0.5699152244744022,0.005900664257379254,0.334822220834794,0.03703695363319838,0.01110145684414086,0.002766269366160038,0.014580940742090919,0.0012409985467454043,0.005036177884877404,0.5871880529152566,0.006226929232736336,0.3078959540698646,0.048457379390340505,0.009804047304688642,0.0013320088705260293,0.014043467364200493,0.0012428585080491163,0.004331767065344992,0.6063103227205974,0.006582194706388205
469,1130,0.36714763600863165,0.028596447018222153,0.011502867981423687,0.0015741867631799483,0.01646494421661419,0.0013383488028361839,0.006473634169567447,0.5612447443655914,0.005657190673933432,0.38230012212829384,0.011715830287386826,0.010550360391347496,0.0010368783667038823,0.015528871774921975,0.0012634301269818173,0.00622044895902225,0.565629762778865,0.005754295186476944,0.31242855728096236,0.07207829133597367,0.009094212480638287,0.0029799025487104907,0.011195046733195947,0.0008900691578357456,0.005216147608828123,0.5800126964415657,0.006105076412289787,0.33318599120574494,0.038668263473854506,0.007924182036478052,0.0017569098800712124,0.010636363151535733,0.0009023871437131211,0.004281278076609568,0.5961787473298141,0.0064658777021788455
470,936,0.40016386086747074,0.12704532149201173,0.018411633932984256,0.001643438063037513,0.027274077182119924,0.00227715926741199,0.008024294273010518,0.41157988457961253,0.0035803303423409634,0.44339059448559137,0.07614102887725158,0.018851635042616628,0.004606535397983734,0.02485570580952875,0.00204618822489302,0.007817787051357451,0.41858983035434155,0.0037006947564361212,0.42480259896613304,0.07782426594125967,0.015414358893061171,0.0018764166432669676,0.022308493205801316,0.001886470394408492,0.007015618988337351,0.4447212455560353,0.004150531411696785,0.4276660024529318,0.05063838052075194,0.014314757831685185,0.0020382367116944427,0.020406615368393423,0.0017894714917773612,0.006073667628446194,0.47242591314828253,0.004646954846037201
471,1114,0.0,0.0,0.0,0.0,0.0010177199641188967,2.2718182003392458e-05,0.005660450015715223,0.9744357454777058,0.01886336636045629,0.0,0.0,0.0,0.0,0.0008722877812463064,1.8774305607603528e-05,0.005239860140932371,0.9749208046615213,0.018948273110692016,0.0,0.0,0.0,0.0,0.0004707450580837248,8.756390418175196e-06,0.003844853321559803,0.9764463671723335,0.01922927805760441,0.0,0.0,0.0,0.0,0.00021774252006749522,3.3750224002986145e-06,0.00260818291039759,0.9776930111336937,0.01947768841344043
472,1104,0.45333034380085446,0.029878404704861486,0.01669949413557124,0.0022890617852781374,0.023899383358150568,0.0020065359872043277,0.007267110812090115,0.4603286809936225,0.004300984422366957,0.45523688048135663,0.026166266588957588,0.01503537699775879,0.0010833608612410206,0.022544317083021174,0.00188710751835347,0.007070412148562028,0.46656628723620075,0.004409991084548309,0.4272862012295552,0.04484195390997784,0.011335209739685199,0.0024628316623577138,0.01526774548180268,0.001210908792183848,0.006141655358809057,0.4866388011507484,0.004814692674879868,0.3974808998843967,0.0634121915877693,0.008710440243243044,0.0025586478812357877,0.011032914753547894,0.000869381529651349,0.005018968790949359,0.5056761154486173,0.005240439880589152
473,1274,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993,0.0,0.0,0.0,0.0,0.5666788380699,0.05643791037439999,0.0399797668256,0.3361870201701,0.0007164645599999999,0.0,0.0,0.0,0.0,0.30581795168664394,0.026322804579471663,0.05566998982764869,0.6085878127876598,0.003601441118575929,0.0,0.0,0.0,0.0,0.14145569951004353,0.010145739380235833,0.05122029654457002,0.7894514717501118,0.007726792815038831
474,1027,0.0,0.0,0.0,0.0,5.435339811547352e-05,6.067215715240194e-07,0.0012949227250951404,0.9789092230445507,0.019740894110666676,0.0,0.0,0.0,0.0,4.6586297524772354e-05,5.013947067074497e-07,0.0011979088475778214,0.9789946855086472,0.019760317951543104,0.0,0.0,0.0,0.0,2.5141094264637226e-05,2.3385194090793834e-07,0.0008772165952708762,0.9792728985479655,0.01982450991055765,0.0,0.0,0.0,0.0,1.1628980758121793e-05,9.013480455135738e-08,0.0005941598680395733,0.9795129710169661,0.019881149999431184
475,1239,0.2555962311211698,0.13095655176313337,0.01728097368094952,0.003643459420884459,0.02339307080910727,0.002068765485966876,0.006738685039533256,0.5547952553673847,0.005527007311870649,0.28906846237593764,0.08957039939462219,0.01797709098743916,0.004748352668245986,0.023329314469281853,0.002073973739691472,0.006592421349932112,0.5610118974273859,0.0056280875874636475,0.2861075008182441,0.0727416654146034,0.0159119484821265,0.002258013425115613,0.022691539339944843,0.002030750586885955,0.006148188998470036,0.5860975311149772,0.006012861819632322,0.2744804682150471,0.06793038042522959,0.012366269581081349,0.002126269753392006,0.017245153606821863,0.0014893245226739434,0.005473361324194615,0.6124327653196843,0.006456007251875132
476,1109,0.3182047146722683,0.06244096707096047,0.011564682774334707,0.001897379827564904,0.016222937697518886,0.00142919961177573,0.0050757291712554276,0.5770710707083976,0.006093318465923728,0.33479816939269097,0.042074101390853796,0.011421453989755853,0.0022640465758103647,0.01561232174535185,0.0013708285419279536,0.004943158536015537,0.5813464654241007,0.006169454403492559,0.2665765968229723,0.09304118596612596,0.012238137853932162,0.005656175052009702,0.013336750152840608,0.0011568065861864208,0.004428627399981908,0.5971113438576936,0.006454376308256964,0.31369785589907045,0.025400457740731127,0.011587153374371295,0.0013870375767968748,0.016794216819839065,0.0015438186253367832,0.004102561739227401,0.618713094812753,0.00677380341187361
477,966,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993,0.0,0.0,0.0,0.0,0.3568054505736133,0.03185237727428807,0.05420585635981868,0.5543479625191013,0.002788353273178649,0.0,0.0,0.0,0.0,0.4857004321097113,0.04664028913340416,0.046778905554675836,0.4195642121398247,0.001316161062384
478,1046,0.37543388646559933,0.05580785449474418,0.010079317577196016,0.00044321856182919124,0.015410316209973572,0.0012939327073025152,0.005665023985185181,0.5304420065994279,0.005424443398741752,0.37917545929757135,0.048693720671722916,0.00998800749183442,0.002023536594629573,0.01360707872921462,0.0011136278454977177,0.005464773904284009,0.5344243767067255,0.00550941875851953,0.36516065909642587,0.05667611942648988,0.007218870634907234,0.0006602745590410499,0.010676966811326358,0.00086617306542086,0.004663620591875728,0.5482585213794278,0.00581879443508487,0.3714683396402505,0.03702271869501716,0.007156868157689924,0.0011841205969747904,0.010029242183647282,0.0008658339085662914,0.0038053466991420657,0.5623273413522161,0.00614018876649562
479,849,0.4784077364052263,0.11716007006773355,0.011668666150353856,0.0006468121366305494,0.017699881437417117,0.0015167932252352885,0.005375947428029618,0.3640623912004347,0.003461701948938892,0.5172780431553791,0.07120958642140122,0.01283328451594012,0.004248106137707748,0.015752699302977704,0.0013181591349974975,0.005236066674828243,0.36858171349640895,0.003542341160359336,0.5274168583663604,0.04009598395968271,0.013671418554067997,0.002576996896051388,0.018827578860746177,0.001709846217182089,0.004761879487517406,0.3870954768451651,0.0038439608132265577,0.5089203444068691,0.037924240397231815,0.012767558283157666,0.0032171320297877345,0.016731752252308822,0.0014996149043859585,0.004412434508067093,0.4103358107589274,0.004191112459264428
480,1118,0.0,0.0,0.0,0.0,0.04806632475395878,0.002670643150201978,0.03532610387220699,0.901536277628114,0.01240065059551821,0.0,0.0,0.0,0.0,0.041197646946618066,0.0022070194993269146,0.03314026973266653,0.9105245216677871,0.012930542153601315,0.0,0.0,0.0,0.0,0.022233016582084132,0.001029360275716682,0.025294216857180623,0.9367081217115978,0.014735284573420545,0.0,0.0,0.0,0.0,0.010283853173078653,0.00039675183752774614,0.0176576708385232,0.9552726086860803,0.016389115464789817
481,1142,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0
482,1242,0.3210725693202955,0.05840028095370752,0.019446769469007724,0.0029708339653388037,0.027510661783170586,0.0024915476731508335,0.0064831518321635485,0.5560322157868229,0.005591969216342312,0.2904148914605228,0.08552873320188924,0.018079516356522902,0.0021175353669545746,0.02625313878316043,0.0023560983936257293,0.006429448120810267,0.563131421822689,0.005689216493824765,0.31645207454595753,0.040519504710956944,0.01580415578925416,0.002428212049591779,0.022343039867997336,0.00196918146464275,0.006034459594470245,0.5883823233810265,0.006067048596102594,0.3183714708262084,0.027970210386362188,0.010449547044659316,0.0010079135607150439,0.015400497381456702,0.001284339312601149,0.005329320572338789,0.6136856913384113,0.006501009577246868
483,1185,0.25860822638104597,0.14904549141358023,0.016175137653325133,0.0032871636000865972,0.022025421294960906,0.0018774394221439726,0.007060652727094486,0.5366656738231479,0.0052547936846150676,0.30551588147635955,0.09313077065010783,0.017466536749928492,0.005404239400895282,0.02183643583198893,0.0018802322984684387,0.006857027256246593,0.5425481728604836,0.005360703475521485,0.3166091418114585,0.06419711557173717,0.015090069452940596,0.0031989862398381697,0.020408944283765548,0.001773287687400723,0.006270392301195465,0.5666944534627782,0.005757609188885656,0.2997501689637565,0.06190945539867273,0.012662908551632138,0.0028367183599326503,0.016966375009641814,0.0014579762040280236,0.00553425715633569,0.592677236887621,0.006204903468379458
484,1086,0.32590311379639497,0.0997923458566159,0.023337271957459105,0.005496759946174532,0.030986154697249697,0.0028057807183289583,0.007302686666211675,0.4996158605532326,0.004760025808332251,0.3071438294382926,0.11252101363057747,0.022414622428394523,0.0036183699504844895,0.031505317142569794,0.0028683731802445042,0.007242068698947707,0.5078168394221632,0.004869566108325426,0.30068156493888604,0.09107338046408568,0.021129493946091794,0.004607979727623813,0.02844199635090712,0.002550803444296619,0.006988042426899421,0.5392277268148365,0.005299011886372655,0.31286580201043557,0.05468533251345824,0.016839751532960565,0.001998531501830579,0.024425371856083587,0.0021543291074009475,0.006538707239626802,0.5746813657519323,0.005810808486271112
